Yr,Rnd,Pick,DP,DP Normalizado,Tm,Tm #,Tm # Normalizado,Player,Pos,Pos #,Pos # Normalizado,Age,Age Normalizado,To,College/Univ,College #,College # Norm,Conference,C#,C# Norm,Grade,SPORQ,SPORQ Normalizado,CarAV,AvgAV (NO SIRVE),Alt1AvgAV,Alt1AAV Cat,Alt2AvgAV,Alt2AAV Cat,AAV 5Cat
2016,2,39,4,"0,3333333333",TAM,19,"0,5757575758",Noah Spence\SpenNo00,DE,1,"0,07142857143",22,"0,3333333333",2018,East. Kentucky,147,"0,9245283019",Div1,9,"0,6428571429","0,546961326","195,9471545","0,6751928089",5,"3,746108208","1,666666667",0,"1,666666667",0,0
2016,2,40,4,"0,3333333333",NYG,20,"0,6060606061",Sterling Shepard\ShepSt00,WR,2,"0,1428571429",23,"0,5",2018,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,5248618785","191,3317383","0,6248697106",16,"7,412774875","5,333333333",1,"5,333333333",1,1
2016,2,43,4,"0,3333333333",TEN,12,"0,3636363636",Austin Johnson\JohnAu01,NT,4,"0,2857142857",22,"0,3333333333",2018,Penn St.,61,"0,3836477987",Big10,6,"0,4285714286","0,5414364641","166,9564113","0,3590991013",9,"5,079441542",3,0,3,0,1
2016,2,44,4,"0,3333333333",OAK,30,"0,9090909091",Jihad Ward\WardJi02,DE,1,"0,07142857143",22,"0,3333333333",2018,Illinois,13,"0,08176100629",Big10,6,"0,4285714286","0,4585635359","177,947819","0,478941314",7,"4,412774875","2,333333333",0,"2,333333333",0,0
2016,2,45,4,"0,3333333333",TEN,12,"0,3636363636",Derrick Henry\HenrDe00,RB,3,"0,2142857143",22,"0,3333333333",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,591160221","206,6408187","0,7917886457",16,"7,412774875","5,333333333",1,"5,333333333",1,1
2016,2,46,4,"0,3333333333",DET,14,"0,4242424242",A'Shawn Robinson\RobiAS00,DT,4,"0,2857142857",21,"0,1666666667",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,6436464088","173,8826436","0,4346176361",15,"7,079441542",5,1,5,1,1
2016,2,47,4,"0,3333333333",NOR,31,"0,9393939394",Michael Thomas\ThomMi05,WR,2,"0,1428571429",23,"0,5",2018,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,4972375691","193,7768079","0,6515289484",38,"14,74610821","12,66666667",2,"12,66666667",2,4
2016,2,48,4,"0,3333333333",GNB,18,"0,5454545455",Jason Spriggs\SpriJa00,T,10,"0,7142857143",22,"0,3333333333",2018,Indiana,148,"0,9308176101",Big10,6,"0,4285714286","0,4972375691","197,8327897","0,695752386",8,"4,746108208","2,666666667",0,"2,666666667",0,0
2016,2,49,5,"0,4444444444",SEA,8,"0,2424242424",Jarran Reed\ReedJa02,DT,4,"0,2857142857",23,"0,5",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,6022099448","178,8634597","0,4889247857",18,"8,079441542",6,1,6,1,2
2016,2,50,5,"0,4444444444",HOU,16,"0,4848484848",Nick Martin\MartNi00,G,9,"0,6428571429",23,"0,5",2018,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,4723756906","169,4420294","0,38620045",13,"6,412774875","4,333333333",0,"4,333333333",0,1
2016,2,51,5,"0,4444444444",NYJ,9,"0,2727272727",Christian Hackenberg\HackCh01,QB,0,0,21,"0,1666666667",2016,Penn St.,61,"0,3836477987",Big10,6,"0,4285714286","0,4364640884","169,6089165","0,388020064",,0,0,0,0,0,0
2016,2,55,5,"0,4444444444",CIN,17,"0,5151515152",Tyler Boyd\BoydTy00,WR,2,"0,1428571429",21,"0,1666666667",2018,Pittsburgh,110,"0,6918238994",ACC,2,"0,1428571429","0,5220994475","175,6028845","0,4533738756",16,"7,412774875","5,333333333",1,"5,333333333",1,1
2016,2,56,5,"0,4444444444",CHI,11,"0,3333333333",Cody Whitehair\WhitCo03,G,9,"0,6428571429",24,"0,6666666667",2018,Kansas St.,92,"0,5786163522",Big12,4,"0,2857142857","0,6022099448","181,323746","0,5157499351",20,"8,746108208","6,666666667",1,"6,666666667",1,2
2016,2,58,5,"0,4444444444",PIT,15,"0,4545454545",Sean Davis\DaviSe00,CB,6,"0,4285714286",22,"0,3333333333",2018,Maryland,141,"0,8867924528",Big10,6,"0,4285714286","0,4337016575","200,282812","0,7224656244",15,"7,079441542",5,1,5,1,1
2016,2,60,5,"0,4444444444",NWE,13,"0,3939393939",Cyrus Jones\JoneCy00,CB,6,"0,4285714286",22,"0,3333333333",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,4309392265","177,9059868","0,4784852065",3,"3,079441542",1,0,1,0,0
2017,1,2,1,0,CHI,11,"0,3333333333",Mitchell Trubisky\TrubMi00,QB,0,0,23,"0,5",2018,North Carolina,8,"0,05031446541",ACC,2,"0,1428571429","0,635359116","176,3910562","0,4619675192",20,"11,21639532",10,2,10,2,3
2017,1,3,1,0,SFO,25,"0,7575757576",Solomon Thomas\ThomSo00,DE,1,"0,07142857143",21,"0,1666666667",2018,Stanford,0,0,PAC12,0,0,"0,7845303867","213,3010438","0,8644068339",12,"7,216395324",6,1,6,1,2
2017,1,6,1,0,NYJ,9,"0,2727272727",Jamal Adams\AdamJa00,S,8,"0,5714285714",21,"0,1666666667",2018,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,7154696133","185,4167729","0,5603772852",16,"9,216395324",8,1,8,1,2
2017,1,8,1,0,CAR,3,"0,09090909091",Christian McCaffrey\McCaCh01,RB,3,"0,2142857143",21,"0,1666666667",2018,Stanford,0,0,PAC12,0,0,"0,5552486188","190,0551726","0,6109509786",25,"13,71639532","12,5",2,"12,5",2,4
2017,1,10,1,0,KAN,5,"0,1515151515",Patrick Mahomes\MahoPa00,QB,0,0,21,"0,1666666667",2018,Texas Tech,115,"0,7232704403",Big12,4,"0,2857142857","0,5138121547","180,3533331","0,5051692677",23,"12,71639532","11,5",2,"11,5",2,4
2017,1,12,2,"0,1111111111",HOU,16,"0,4848484848",Deshaun Watson\WatsDe00,QB,0,0,21,"0,1666666667",2018,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,544198895","183,604676","0,5406195155",23,"12,71639532","11,5",2,"11,5",2,4
2017,1,13,2,"0,1111111111",ARI,28,"0,8484848485",Haason Reddick\ReddHa00,LB,5,"0,3571428571",22,"0,3333333333",2018,Temple,43,"0,2704402516",AA,3,"0,2142857143","0,6436464088","207,6686559","0,8029954254",9,"5,716395324","4,5",0,"4,5",0,1
2017,1,14,2,"0,1111111111",PHI,6,"0,1818181818",Derek Barnett\BarnDe01,DE,1,"0,07142857143",21,"0,1666666667",2018,Tennessee,58,"0,3647798742",SEC,1,"0,07142857143","0,6022099448","187,5436673","0,583567375",6,"4,216395324",3,0,3,0,1
2017,1,17,2,"0,1111111111",WAS,26,"0,7878787879",Jonathan Allen\AlleJo01,DE,1,"0,07142857143",22,"0,3333333333",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,773480663","182,7004163","0,5307601339",10,"6,216395324",5,1,5,1,1
2017,1,19,2,"0,1111111111",TAM,19,"0,5757575758",O.J. Howard\HowaO.00,TE,11,"0,7857142857",22,"0,3333333333",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,6906077348","197,1484756","0,6882911292",7,"4,716395324","3,5",0,"3,5",0,1
2017,1,22,3,"0,2222222222",MIA,27,"0,8181818182",Charles Harris\HarrCh03,OLB,5,"0,3571428571",22,"0,3333333333",2018,Missouri,40,"0,251572327",SEC,1,"0,07142857143","0,3011049724","178,5834585","0,4858718588",5,"3,716395324","2,5",0,"2,5",0,0
2017,1,23,3,"0,2222222222",NYG,20,"0,6060606061",Evan Engram\EngrEv00,TE,11,"0,7857142857",23,"0,5",2018,Mississippi,50,"0,3144654088",SEC,1,"0,07142857143","0,5580110497","202,1856384","0,7432126417",10,"6,216395324",5,1,5,1,1
2017,1,24,3,"0,2222222222",OAK,30,"0,9090909091",Gareon Conley\ConlGa00,CB,6,"0,4285714286",22,"0,3333333333",2018,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,5524861878","193,8177406","0,6519752484",5,"3,716395324","2,5",0,"2,5",0,0
2017,1,26,3,"0,2222222222",ATL,29,"0,8787878788",Takkarist McKinley\McKiTa00,DE,1,"0,07142857143",21,"0,1666666667",2018,UCLA,81,"0,5094339623",PAC12,0,0,"0,6077348066","189,9857807","0,6101943805",6,"4,216395324",3,0,3,0,1
2017,1,27,3,"0,2222222222",BUF,4,"0,1212121212",TreDavious White\WhitTr01,CB,6,"0,4285714286",22,"0,3333333333",2018,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,5497237569","175,3682141","0,4508152024",12,"7,216395324",6,1,6,1,2
2017,1,28,3,"0,2222222222",DAL,2,"0,06060606061",Taco Charlton\CharTa00,DE,1,"0,07142857143",22,"0,3333333333",2018,Michigan,41,"0,2578616352",Big10,6,"0,4285714286","0,6546961326","194,8534791","0,663268178",6,"4,216395324",3,0,3,0,1
2017,1,29,3,"0,2222222222",CLE,22,"0,6666666667",David Njoku\NjokDa00,TE,11,"0,7857142857",21,"0,1666666667",2018,Miami (FL),37,"0,2327044025",ACC,2,"0,1428571429","0,6464088398","209,3230565","0,8210337908",7,"4,716395324","3,5",0,"3,5",0,1
2017,1,30,3,"0,2222222222",PIT,15,"0,4545454545",T.J. Watt\WattT.00,OLB,5,"0,3571428571",22,"0,3333333333",2018,Wisconsin,14,"0,08805031447",Big10,6,"0,4285714286","0,5165745856","211,0964746","0,8403698354",18,"10,21639532",9,1,9,1,3
2017,2,33,4,"0,3333333333",GNB,18,"0,5454545455",Kevin King\KingKe01,CB,6,"0,4285714286",22,"0,3333333333",2018,Washington,62,"0,3899371069",PAC12,0,0,"0,4972375691","193,1108323","0,644267641",4,"3,216395324",2,0,2,0,0
2017,2,34,4,"0,3333333333",JAX,23,"0,696969697",Cam Robinson\RobiCa00,T,10,"0,7142857143",21,"0,1666666667",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,5745856354","177,4466626","0,4734770738",9,"5,716395324","4,5",0,"4,5",0,1
2017,2,35,4,"0,3333333333",SEA,8,"0,2424242424",Malik McDowell\McDoMa00,DT,4,"0,2857142857",21,"0,1666666667",2017,Michigan St.,26,"0,1635220126",Big10,6,"0,4285714286","0,6104972376","187,016043","0,5778145483",,0,0,0,0,0,0
2017,2,36,4,"0,3333333333",ARI,28,"0,8484848485",Budda Baker\BakeBu00,S,8,"0,5714285714",21,"0,1666666667",2018,Washington,62,"0,3899371069",PAC12,0,0,"0,5248618785","179,7269669","0,4983398321",14,"8,216395324",7,1,7,1,2
2017,2,38,4,"0,3333333333",LAC,33,1,Forrest Lamp\LampFo00,G,9,"0,6428571429",23,"0,5",2018,Western Kentucky,135,"0,8490566038",Div1,9,"0,6428571429","0,6049723757","190,3801559","0,6144943571",0,"1,216395324",0,0,0,0,0
2017,2,40,4,"0,3333333333",CAR,3,"0,09090909091",Curtis Samuel\SamuCu00,WR,2,"0,1428571429",21,"0,1666666667",2018,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,4972375691","185,0542853","0,5564249875",7,"4,716395324","3,5",0,"3,5",0,1
2017,2,41,4,"0,3333333333",MIN,1,"0,0303030303",Dalvin Cook\CookDa01,RB,3,"0,2142857143",22,"0,3333333333",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,6270718232","172,9622117","0,4245819247",10,"6,216395324",5,1,5,1,1
2017,2,42,4,"0,3333333333",NOR,31,"0,9393939394",Marcus Williams\WillMa06,S,8,"0,5714285714",20,0,2018,Utah,46,"0,2893081761",PAC12,0,0,"0,5","202,1505418","0,7428299742",12,"7,216395324",6,1,6,1,2
2017,2,43,4,"0,3333333333",PHI,6,"0,1818181818",Sidney Jones\JoneSi00,CB,6,"0,4285714286",21,"0,1666666667",2018,Washington,62,"0,3899371069",PAC12,0,0,"0,5055248619","179,2846626","0,4935172718",2,"2,216395324",1,0,1,0,0
2017,2,44,4,"0,3333333333",LAR,32,"0,9696969697",Gerald Everett\EverGe00,TE,11,"0,7857142857",23,"0,5",2018,South Alabama,149,"0,9371069182",SB,8,"0,5714285714","0,5248618785","202,210953","0,7434886535",6,"4,216395324",3,0,3,0,1
2017,2,46,4,"0,3333333333",IND,0,0,Quincy Wilson\WilsQu01,CB,6,"0,4285714286",21,"0,1666666667",2018,Florida,51,"0,320754717",SEC,1,"0,07142857143","0,4917127072","184,9903423","0,5557278001",5,"3,716395324","2,5",0,"2,5",0,0
2017,2,47,4,"0,3333333333",BAL,24,"0,7272727273",Tyus Bowser\BowsTy00,OLB,5,"0,3571428571",22,"0,3333333333",2018,Houston,150,"0,9433962264",AA,3,"0,2142857143","0,5110497238","205,5441914","0,7798318295",3,"2,716395324","1,5",0,"1,5",0,0
2017,2,52,5,"0,4444444444",CLE,22,"0,6666666667",DeShone Kizer\KizeDe00,QB,0,0,21,"0,1666666667",2018,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,4889502762","165,5995071","0,3443044175",6,"4,216395324",3,0,3,0,1
2017,2,54,5,"0,4444444444",MIA,27,"0,8181818182",Raekwon McMillan\McMiRa02,LB,5,"0,3571428571",21,"0,1666666667",2018,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,4254143646","191,3066748","0,6245964367",7,"4,716395324","3,5",0,"3,5",0,1
2017,2,55,5,"0,4444444444",NYG,20,"0,6060606061",Dalvin Tomlinson\TomlDa00,DT,4,"0,2857142857",23,"0,5",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,4502762431","183,2549525","0,5368063881",14,"8,216395324",7,1,7,1,2
2017,2,57,5,"0,4444444444",HOU,16,"0,4848484848",Zach Cunningham\CunnZa00,LB,5,"0,3571428571",22,"0,3333333333",2018,Vanderbilt,32,"0,2012578616",SEC,1,"0,07142857143","0,5331491713","194,2774997","0,6569881229",14,"8,216395324",7,1,7,1,2
2017,2,58,5,"0,4444444444",SEA,8,"0,2424242424",Ethan Pocic\PociEt00,C,12,"0,8571428571",22,"0,3333333333",2018,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,4779005525","176,2257924","0,4601656045",7,"4,716395324","3,5",0,"3,5",0,1
2017,2,60,5,"0,4444444444",DAL,2,"0,06060606061",Chidobe Awuzie\AwuzCh00,CB,6,"0,4285714286",22,"0,3333333333",2018,Colorado,63,"0,3962264151",PAC12,0,0,"0,5","196,8000011","0,68449162",8,"5,216395324",4,0,4,0,1
2017,2,63,5,"0,4444444444",BUF,4,"0,1212121212",Dion Dawkins\DawkDi00,G,9,"0,6428571429",23,"0,5",2018,Temple,43,"0,2704402516",AA,3,"0,2142857143","0,4944751381","181,0264648","0,5125085999",11,"6,716395324","5,5",1,"5,5",1,1
2017,2,64,5,"0,4444444444",CAR,3,"0,09090909091",Taylor Moton\MotoTa00,G,9,"0,6428571429",23,"0,5",2018,West. Michigan,77,"0,4842767296",MAC,12,"0,8571428571","0,4613259669","190,1354944","0,6118267484",11,"6,716395324","5,5",1,"5,5",1,1
2002,1,9,1,0,JAX,23,"0,696969697",John Henderson\HendJo99,DT,4,"0,2857142857",23,"0,5",2011,Tennessee,58,"0,3647798742",SEC,1,"0,07142857143",1,"185,8164791","0,5647353867",64,"11,51424428","6,4",1,"3,764705882",1,2
2002,1,8,1,0,DAL,2,"0,06060606061",Roy Williams\WillRo03,DB,6,"0,4285714286",22,"0,3333333333",2010,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,9666666667","176,3215736","0,4612099326",56,"11,05053596","6,222222222",1,"3,294117647",1,2
2002,1,5,1,0,SDG,10,"0,303030303",Quentin Jammer\JammQu20,DB,6,"0,4285714286",23,"0,5",2013,Texas,74,"0,465408805",Big12,4,"0,2857142857","0,9666666667","187,241148","0,5802689274",52,"9,948739864","4,333333333",0,"3,058823529",0,1
2002,1,4,1,0,BUF,4,"0,1212121212",Mike Williams\WillMi22,T,10,"0,7142857143",22,"0,3333333333",2009,Texas,74,"0,465408805",Big12,4,"0,2857142857","0,9333333333","211,6954524","0,8469006478",25,"7,63723219","3,125",0,"1,470588235",0,1
2002,1,3,1,0,DET,14,"0,4242424242",Joey Harrington\HarrJo00,QB,0,0,23,"0,5",2007,Oregon,31,"0,1949685535",PAC12,0,0,"0,9","172,8128089","0,4229529461",30,"8,758288905",5,1,"1,764705882",1,1
2002,1,26,3,"0,2222222222",PHI,6,"0,1818181818",Lito Sheppard\ShepLi99,DB,6,"0,4285714286",21,"0,1666666667",2011,Florida,51,"0,320754717",SEC,1,"0,07142857143","0,8666666667","181,7542167","0,5204434707",44,"9,514244277","4,4",0,"2,588235294",0,1
2002,2,37,4,"0,3333333333",DAL,2,"0,06060606061",Andre Gurode\GuroAn20,G,9,"0,6428571429",24,"0,6666666667",2013,Colorado,63,"0,3962264151",PAC12,0,0,"0,8666666667","168,2924505","0,3736662884",65,"11,0320732","5,416666667",1,"3,823529412",1,1
2002,1,1,1,0,HOU,16,"0,4848484848",David Carr\CarrDa00,QB,0,0,23,"0,5",2012,Fresno St.,116,"0,7295597484",MW,5,"0,3571428571","0,8333333333","178,5893308","0,4859358863",44,"9,375278408",4,0,"2,588235294",0,1
2002,1,16,2,"0,1111111111",CLE,22,"0,6666666667",William Green\GreeWi01,RB,3,"0,2142857143",22,"0,3333333333",2005,Boston Col.,3,"0,01886792453",ACC,2,"0,1428571429","0,8","199,5557945","0,7145387613",14,"6,248872196","3,5",0,"0,8235294118",0,1
2002,1,23,3,"0,2222222222",OAK,30,"0,9090909091",Napoleon Harris\HarrNa20,LB,5,"0,3571428571",23,"0,5",2008,Northwestern,75,"0,4716981132",Big10,6,"0,4285714286","0,7666666667","193,1634755","0,6448416238",33,"8,873168798","4,714285714",1,"1,941176471",1,1
2002,2,39,4,"0,3333333333",SDG,10,"0,303030303",Toniu Fonoti\FonoTo20,G,9,"0,6428571429",20,0,2006,Nebraska,28,"0,1761006289",Big10,6,"0,4285714286","0,7666666667","180,0966494","0,5023705774",18,"6,895836866","3,6",0,"1,058823529",0,1
2002,2,52,5,"0,4444444444",BAL,24,"0,7272727273",Anthony Weaver\WeavAn20,DE,1,"0,07142857143",22,"0,3333333333",2008,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,7333333333","196,2173556","0,6781388828",40,"9,873168798","5,714285714",1,"2,352941176",1,2
2002,2,58,5,"0,4444444444",PHI,6,"0,1818181818",Michael Lewis\LewiMi99,DB,6,"0,4285714286",22,"0,3333333333",2010,Colorado,63,"0,3962264151",PAC12,0,0,"0,7333333333","190,8974835","0,6201349167",43,"9,606091515","4,777777778",1,"2,529411765",1,1
2002,2,44,4,"0,3333333333",NOR,31,"0,9393939394",LeCharles Bentley\BentLe00,G,9,"0,6428571429",22,"0,3333333333",2005,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,6666666667","172,2644755","0,4169743228",30,"10,2488722","7,5",1,"1,764705882",1,2
2002,1,20,2,"0,1111111111",GNB,18,"0,5454545455",Javon Walker\WalkJa00,WR,2,"0,1428571429",23,"0,5",2009,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,6333333333","205,6387429","0,7808627496",39,"9,38723219","4,875",1,"2,294117647",1,1
2002,2,49,5,"0,4444444444",ARI,28,"0,8484848485",Levar Fisher\FishLe20,LB,5,"0,3571428571",23,"0,5",2003,North Carolina St.,35,"0,2201257862",ACC,2,"0,1428571429","0,6333333333","177,7679929","0,4769806222",6,"4,216395324",3,0,"0,3529411765",0,1
2002,1,30,3,"0,2222222222",PIT,15,"0,4545454545",Kendall Simmons\SimmKe20,G,9,"0,6428571429",23,"0,5",2009,Auburn,56,"0,3522012579",SEC,1,"0,07142857143","0,6333333333","171,9519532","0,4135668097",38,"9,26223219","4,75",1,"2,235294118",1,1
2002,2,45,4,"0,3333333333",TEN,12,"0,3636363636",Tank Williams\WillTa20,DB,6,"0,4285714286",22,"0,3333333333",2007,Stanford,0,0,PAC12,0,0,"0,6333333333","207,3894876","0,7999515794",27,"8,258288905","4,5",0,"1,588235294",0,1
2002,2,41,4,"0,3333333333",CIN,17,"0,5151515152",Lamont Thompson\ThomLa21,DB,6,"0,4285714286",24,"0,6666666667",2007,Washington St.,104,"0,6540880503",PAC12,0,0,"0,6333333333","183,1175729","0,535308502",17,"6,591622239","2,833333333",0,1,0,1
2002,2,47,4,"0,3333333333",CLE,22,"0,6666666667",Andre' Davis\DaviAn01,WR,2,"0,1428571429",23,"0,5",2009,Virginia Tech,16,"0,1006289308",ACC,2,"0,1428571429","0,6","195,656034","0,6720186459",24,"7,51223219",3,0,"1,411764706",0,1
2002,2,42,4,"0,3333333333",IND,0,0,Larry Tripplett\TripLa20,DT,4,"0,2857142857",23,"0,5",2007,Washington,62,"0,3899371069",PAC12,0,0,"0,6","190,2718716","0,6133137053",26,"8,091622239","4,333333333",0,"1,529411765",0,1
2002,1,25,3,"0,2222222222",NOR,31,"0,9393939394",Charles Grant\GranCh21,DE,1,"0,07142857143",24,"0,6666666667",2009,Georgia,23,"0,1446540881",SEC,1,"0,07142857143","0,6","196,8672631","0,685224995",45,"10,13723219","5,625",1,"2,647058824",1,2
2002,2,34,4,"0,3333333333",CAR,3,"0,09090909091",DeShaun Foster\FostDe00,RB,3,"0,2142857143",22,"0,3333333333",2008,UCLA,81,"0,5094339623",PAC12,0,0,"0,6","193,079354","0,6439244252",31,"8,587454512","4,428571429",0,"1,823529412",0,1
2002,2,59,5,"0,4444444444",PHI,6,"0,1818181818",Sheldon Brown\BrowSh20,DB,6,"0,4285714286",23,"0,5",2012,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,6","184,6427654","0,5519380778",53,"10,19346023","4,818181818",1,"3,117647059",1,1
2002,1,31,3,"0,2222222222",STL,7,"0,2121212121",Robert Thomas\ThomRo20,LB,5,"0,3571428571",22,"0,3333333333",2008,UCLA,81,"0,5094339623",PAC12,0,0,"0,5666666667","191,5453034","0,6271982667",21,"7,158883083",3,0,"1,235294118",0,1
2002,1,29,3,"0,2222222222",CHI,11,"0,3333333333",Marc Colombo\ColoMa20,T,10,"0,7142857143",23,"0,5",2011,Boston Col.,3,"0,01886792453",ACC,2,"0,1428571429","0,5666666667","179,6275683","0,4972560626",42,"9,314244277","4,2",0,"2,470588235",0,1
2002,2,48,4,"0,3333333333",SDG,10,"0,303030303",Reche Caldwell\CaldRe00,WR,2,"0,1428571429",23,"0,5",2007,Florida,51,"0,320754717",SEC,1,"0,07142857143","0,5333333333","201,2089663","0,7325637286",20,"7,091622239","3,333333333",0,"1,176470588",0,1
2002,2,61,5,"0,4444444444",BUF,4,"0,1212121212",Ryan Denney\DennRy20,DE,1,"0,07142857143",25,"0,8333333333",2010,BYU,113,"0,7106918239",IND,7,"0,5","0,4666666667","193,2033727","0,6452766332",24,"7,494980404","2,666666667",0,"1,411764706",0,0
2002,1,32,3,"0,2222222222",WAS,26,"0,7878787879",Patrick Ramsey\RamsPa00,QB,0,0,23,"0,5",2008,Tulane,127,"0,7987421384",FCS,9,"0,6428571429","0,4666666667","173,2065061","0,4272455307",14,"6,158883083",2,0,"0,8235294118",0,0
2002,2,55,5,"0,4444444444",OAK,30,"0,9090909091",Doug Jolley\JollDo00,TE,11,"0,7857142857",23,"0,5",2006,BYU,113,"0,7106918239",IND,7,"0,5","0,4","202,3146871","0,744619694",11,"5,495836866","2,2",0,"0,6470588235",0,0
2002,2,38,4,"0,3333333333",MIN,1,"0,0303030303",Raonall Smith\SmitRa20,LB,5,"0,3571428571",23,"0,5",2007,Washington St.,104,"0,6540880503",PAC12,0,0,"0,3666666667","215,3956167","0,8872445143",7,"4,924955572","1,166666667",0,"0,4117647059",0,0
2002,2,54,5,"0,4444444444",SEA,8,"0,2424242424",Maurice Morris\MorrMa00,RB,3,"0,2142857143",22,"0,3333333333",2011,Oregon,31,"0,1949685535",PAC12,0,0,"0,3","189,0433939","0,5999192886",29,"8,014244277","2,9",0,"1,705882353",0,1
2002,2,65,6,"0,5555555556",NWE,13,"0,3939393939",Deion Branch\BranDe00,WR,2,"0,1428571429",23,"0,5",2012,Louisville,111,"0,6981132075",ACC,2,"0,1428571429","0,1","192,2592638","0,6349827654",52,"10,10255113","4,727272727",1,"3,058823529",1,1
2003,1,11,2,"0,1111111111",SEA,8,"0,2424242424",Marcus Trufant\TrufMa20,DB,6,"0,4285714286",22,"0,3333333333",2012,Washington St.,104,"0,6540880503",PAC12,0,0,"0,9333333333","193,8410421","0,6522293107",50,"10,11424428",5,1,"3,125",1,1
2003,1,8,1,0,CAR,3,"0,09090909091",Jordan Gross\GrosJo20,T,10,"0,7142857143",23,"0,5",2013,Utah,46,"0,2893081761",PAC12,0,0,"0,9333333333","194,435374","0,6587094675",72,"11,92073295","6,545454545",1,"4,5",1,2
2003,1,9,1,0,MIN,1,"0,0303030303",Kevin Williams\WillKe98,DT,4,"0,2857142857",23,"0,5",2015,Oklahoma St.,109,"0,6855345912",Big12,4,"0,2857142857","0,9","183,8568225","0,543368735",99,"13,45311506","7,615384615",1,"6,1875",1,2
2003,1,15,2,"0,1111111111",PHI,6,"0,1818181818",Jerome McDougle\McDoJe20,DE,1,"0,07142857143",24,"0,6666666667",2008,Miami (FL),37,"0,2327044025",ACC,2,"0,1428571429","0,8333333333","192,6047028","0,6387491782",3,"4,258288905","0,5",0,"0,1875",0,0
2003,1,26,3,"0,2222222222",SFO,25,"0,7575757576",Kwame Harris\HarrKw20,T,10,"0,7142857143",21,"0,1666666667",2008,Stanford,0,0,PAC12,0,0,"0,8","187,8218869","0,5866008762",23,"7,591622239","3,833333333",0,"1,4375",0,1
2003,1,31,3,"0,2222222222",OAK,30,"0,9090909091",Nnamdi Asomugha\AsomNn20,DB,6,"0,4285714286",22,"0,3333333333",2013,California,19,"0,1194968553",PAC12,0,0,"0,7666666667","191,8029005","0,6300069161",62,"11,01164204","5,636363636",1,"3,875",1,2
2003,2,33,4,"0,3333333333",CIN,17,"0,5151515152",Eric Steinbach\SteiEr20,G,9,"0,6428571429",23,"0,5",2010,Iowa,12,"0,07547169811",Big10,6,"0,4285714286","0,7666666667","205,3736241","0,7779720892",49,"10,63723219","6,125",1,"3,0625",1,2
2003,1,14,2,"0,1111111111",CHI,11,"0,3333333333",Michael Haynes\HaynMi20,DE,1,"0,07142857143",22,"0,3333333333",2005,Penn St.,61,"0,3836477987",Big10,6,"0,4285714286","0,7333333333","189,780855","0,6079600211",8,"4,746108208","2,666666667",0,"0,5",0,0
2003,2,37,4,"0,3333333333",NOR,31,"0,9393939394",Jon Stinchcomb\StinJo20,T,10,"0,7142857143",24,"0,6666666667",2010,Georgia,23,"0,1446540881",SEC,1,"0,07142857143","0,7333333333","198,5512723","0,7035861909",44,"10,01223219","5,5",1,"2,75",1,1
2003,1,29,3,"0,2222222222",GNB,18,"0,5454545455",Nick Barnett\BarnNi20,LB,5,"0,3571428571",22,"0,3333333333",2013,Oregon St.,85,"0,534591195",PAC12,0,0,"0,7333333333","201,5109614","0,7358564603",62,"11,01164204","5,636363636",1,"3,875",1,2
2003,2,42,4,"0,3333333333",SEA,8,"0,2424242424",Ken Hamlin\HamlKe20,DB,6,"0,4285714286",22,"0,3333333333",2010,Arkansas,44,"0,2767295597",SEC,1,"0,07142857143","0,7","186,0612748","0,567404459",39,"9,38723219","4,875",1,"2,4375",1,1
2003,2,36,4,"0,3333333333",NWE,13,"0,3939393939",Eugene Wilson\WilsEu20,DB,6,"0,4285714286",23,"0,5",2010,Illinois,13,"0,08176100629",Big10,6,"0,4285714286","0,6666666667","189,112387","0,6006715385",30,"8,26223219","3,75",0,"1,875",0,1
